range_label,range_min,range_max,netlist_file,netlist_file_norm,fault_type,nodes,labeled_fault_nodes,final_clean_nodes,final_bridging_nodes,final_glitch_nodes,final_stuck_at_nodes,mean_path_depth,max_path_depth,mean_dist_to_PO,max_dist_to_PO,mean_fanout,max_fanout,mean_CC0_exact,mean_CC1_exact,mean_CO_exact,edges,mean_edge_fan_out,max_edge_fan_out,fault_node_density_percent,source_file,requested_k,effective_k,candidate_nets,feasible_fault_sites,capped,output_file,fault_nodes_minus_effective_k,metadata_matched
1000-2000,1000,2000,int2float.v,int2float.v,stuck_at,807,400,407,0,0,400,0.4684014869888476,1,0.49566294919454773,1,0.6480793060718711,16,458489.0309789343,505576.9591078067,0.49566294919454773,523,3.0726577437858507,16,49.56629491945477,int2float.v,1523,400,400,400,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1523_int2float.v,0,1
1000-2000,1000,2000,log2.v,log2.v,bridging,48588,1842,46746,1842,0,0,8.22945994895859,22,6.66613155511649,56,1.618630114431547,118,530.3416687247881,632.8079361159134,6.66613155511649,78646,11.641100628131118,118,3.7910595208693505,log2.v,1842,1842,46714,1091075541,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1842_log2.v,0,1
1000-2000,1000,2000,log2.v,log2.v,glitch,48588,1842,46746,0,1842,0,4.697270931094097,16,7.241047172141269,54,1.5807195192228534,118,44.19476002305096,51.68428418539557,7.241047172141269,76804,11.82079058382376,118,3.7910595208693505,log2.v,1842,1842,46714,46714,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1842_log2.v,0,1
1000-2000,1000,2000,log2.v,log2.v,stuck_at,48588,1842,46746,0,0,1842,4.663085535523175,17,7.225096731703301,47,1.5807195192228534,118,119817.74580143245,152807.06608627643,7.225096731703301,76804,11.82079058382376,118,3.7910595208693505,log2.v,1842,1842,46714,46714,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1842_log2.v,0,1
1000-2000,1000,2000,max.v,max.v,bridging,6629,1566,5063,1566,0,0,5.230653190526475,18,1.7863931211344095,14,1.184492381958063,129,13.32161713682305,15.376829084326445,1.7863931211344095,7852,12.117931737137035,129,23.62347262030472,max.v,1566,1566,4933,12164778,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1566_max.v,0,1
1000-2000,1000,2000,max.v,max.v,glitch,6629,1566,5063,0,1566,0,1.3926685774626641,8,1.792125509126565,16,0.9482576557550159,129,3.416804947955951,3.8004223864836324,1.792125509126565,6286,14.159720012726694,129,23.62347262030472,max.v,1566,1566,4933,4933,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1566_max.v,0,1
1000-2000,1000,2000,max.v,max.v,stuck_at,6629,1566,5063,0,0,1566,1.4680947352541862,8,1.8787147382712324,15,0.9482576557550159,129,363405.2099864233,392218.14587418915,1.8787147382712324,6286,14.159720012726694,129,23.62347262030472,max.v,1566,1566,4933,4933,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1566_max.v,0,1
1000-2000,1000,2000,memctrl.v,memctrl.v,bridging,82925,1572,81353,1572,0,0,3.6059571902321377,13,12.164015676816401,88,1.4209225203497136,370,18.89779921615918,19.865504974374435,12.164015676816401,117830,14.53129084273954,370,1.8956888754899006,memctrl.v,1572,1572,82792,3427216236,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1572_memctrl.v,0,1
1000-2000,1000,2000,memctrl.v,memctrl.v,glitch,82925,1572,81353,0,1572,0,3.145119083509195,12,12.566041603858908,63,1.3949834187518841,321,14.636382273138379,15.430509496533011,12.566041603858908,115679,13.33987154107487,321,1.8956888754899006,memctrl.v,1572,1572,82792,82792,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1572_memctrl.v,0,1
1000-2000,1000,2000,memctrl.v,memctrl.v,stuck_at,82925,1572,81353,0,0,1572,3.143069038287609,11,12.58267108833283,67,1.3943684051854086,321,67229.67289719626,72692.90655411516,12.58267108833283,115628,13.242242363441381,321,1.8956888754899006,memctrl.v,1572,1572,82792,82792,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1572_memctrl.v,0,1
1000-2000,1000,2000,multiplier.v,multiplier.v,bridging,44288,1314,42974,1314,0,0,10.051232839595375,23,7.273527817919075,25,1.4471865968208093,65,437.3597588511561,443.06405798410407,7.273527817919075,64093,7.258000093613967,65,2.966943641618497,multiplier.v,1314,1314,42846,917868435,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1314_multiplier.v,0,1
1000-2000,1000,2000,multiplier.v,multiplier.v,glitch,44288,1314,42974,0,1314,0,5.94027727601156,19,8.01675397398844,29,1.4175171604046244,65,42.86206195809248,44.32166726878613,8.01675397398844,62779,7.329250226986732,65,2.966943641618497,multiplier.v,1314,1314,42846,42846,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1314_multiplier.v,0,1
1000-2000,1000,2000,multiplier.v,multiplier.v,stuck_at,44288,1314,42974,0,0,1314,5.557374458092486,17,7.837111632947977,29,1.4175171604046244,65,95426.27120213151,117307.03637554191,7.837111632947977,62779,7.329250226986732,65,2.966943641618497,multiplier.v,1314,1314,42846,42846,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1314_multiplier.v,0,1
1000-2000,1000,2000,router.v,router.v,bridging,1537,1172,365,1172,0,0,8.042290175666883,24,0.2420299284320104,2,1.0780741704619388,12,11732.925178919973,16943.769681197136,0.2420299284320104,1657,5.869040434520217,12,76.25243981782694,router.v,1172,1172,362,65341,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1172_router.v,0,1
1000-2000,1000,2000,router.v,router.v,glitch,727,362,365,0,362,0,0.41815680880330125,1,0.49793672627235214,1,0.6671251719394773,4,1.419532324621733,1.6657496561210454,0.49793672627235214,485,1.5649484536082474,4,49.79367262723521,router.v,1172,362,362,362,1,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1172_router.v,0,1
1000-2000,1000,2000,router.v,router.v,stuck_at,727,362,365,0,0,362,0.41815680880330125,1,0.49793672627235214,1,0.6671251719394773,4,376892.2352132049,539202.8418156808,0.49793672627235214,485,1.5649484536082474,4,49.79367262723521,router.v,1172,362,362,362,1,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1172_router.v,0,1
1000-2000,1000,2000,sin.v,sin.v,bridging,8879,1224,7655,1224,0,0,8.309944813605135,18,2.599504448699178,13,1.6016443293163645,65,51047.73792093704,91095.5114314675,2.599504448699178,14221,4.9139301033682585,65,13.78533618650749,sin.v,1224,1224,7630,29104635,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1224_sin.v,0,1
1000-2000,1000,2000,sin.v,sin.v,glitch,8879,1224,7655,0,1224,0,2.2614033111836918,9,2.756616736118932,17,1.4637909674512894,65,11.092690618312874,14.886361076697826,2.756616736118932,12997,4.93213818573517,65,13.78533618650749,sin.v,1224,1224,7630,7630,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1224_sin.v,0,1
1000-2000,1000,2000,sin.v,sin.v,stuck_at,8879,1224,7655,0,0,1224,2.2547584187408494,9,2.6560423471111614,14,1.4637909674512894,65,389690.8208131546,477088.16139204864,2.6560423471111614,12997,4.93213818573517,65,13.78533618650749,sin.v,1224,1224,7630,7630,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1224_sin.v,0,1
1000-2000,1000,2000,sqrt.v,sqrt.v,bridging,38508,1711,36797,1711,0,0,4.196712371455282,11,5.310454970395762,25,1.621559156538901,5672,772751.6786122364,819493.6559675911,5.310454970395762,62443,518.1960027545122,5672,4.443232575049341,sqrt.v,1711,1711,36733,674638278,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1711_sqrt.v,0,1
1000-2000,1000,2000,sqrt.v,sqrt.v,glitch,38508,1711,36797,0,1711,0,3.280461202866937,8,5.62716838059624,24,1.5771268307884077,5672,691.8910096603303,735.4520878778436,5.62716838059624,60732,532.681782256471,5672,4.443232575049341,sqrt.v,1711,1711,36733,36733,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1711_sqrt.v,0,1
1000-2000,1000,2000,sqrt.v,sqrt.v,stuck_at,38508,1711,36797,0,0,1711,3.2695024410512104,8,5.58678716110938,30,1.5771268307884077,5672,265727.68248156225,323990.7346006025,5.58678716110938,60732,532.681782256471,5672,4.443232575049341,sqrt.v,1711,1711,36733,36733,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1711_sqrt.v,0,1
1000-2000,1000,2000,square.v,square.v,bridging,36596,1334,35262,1334,0,0,6.359274237621598,21,6.454585200568368,24,1.3837031369548585,40,66.54022297518854,68.04150726855394,6.454585200568368,50638,2.6694182234685413,40,3.6452071264619086,square.v,1334,1334,35136,617251680,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1334_square.v,0,1
1000-2000,1000,2000,square.v,square.v,glitch,36596,1334,35262,0,1334,0,3.992622144496666,15,6.829161657011695,27,1.3472510656902394,40,24.864110831784895,25.42698655590775,6.829161657011695,49304,2.6387311374330684,40,3.6452071264619086,square.v,1334,1334,35136,35136,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1334_square.v,0,1
1000-2000,1000,2000,square.v,square.v,stuck_at,36596,1334,35262,0,0,1334,3.975980981528036,14,6.758006339490655,26,1.3472510656902394,40,82768.40165591869,85638.38067001858,6.758006339490655,49304,2.6387311374330684,40,3.6452071264619086,square.v,1334,1334,35136,35136,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1334_square.v,0,1
1000-2000,1000,2000,voter.v,voter.v,bridging,27463,1470,25993,1470,0,0,7.244583621599971,20,4.947056039034337,20,1.391581400429669,5,120.91672431999417,126.48840257801406,4.947056039034337,38217,1.8017897794175366,5,5.352656301205258,voter.v,1470,1470,25993,337805028,0,fault_injection_fig_faultsweep/1000-2000/bridging/bridging_k1470_voter.v,0,1
1000-2000,1000,2000,voter.v,voter.v,glitch,27463,1470,25993,0,1470,0,3.5525252157448204,12,5.16323781087281,24,1.3380548374176164,5,20.8192841277355,21.83901977205695,5.16323781087281,36747,1.7186436988053446,5,5.352656301205258,voter.v,1470,1470,25993,25993,0,fault_injection_fig_faultsweep/1000-2000/glitch/glitch_k1470_voter.v,0,1
1000-2000,1000,2000,voter.v,voter.v,stuck_at,27463,1470,25993,0,0,1470,3.5369770236317954,13,5.154862906455959,21,1.3380548374176164,5,138092.94436150457,146506.52448749225,5.154862906455959,36747,1.7186436988053446,5,5.352656301205258,voter.v,1470,1470,25993,25993,0,fault_injection_fig_faultsweep/1000-2000/stuck_at/stuck_at_k1470_voter.v,0,1
500-1000,500,1000,Priority.v,Priority.v,bridging,2539,723,1816,723,0,0,5.066561638440331,18,1.3895234344230012,8,1.2753052382827885,6,29.65261914139425,33.71484836549823,1.3895234344230012,3238,2.34651019147622,6,28.4757778653013,Priority.v,723,723,1809,1635336,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k723_Priority.v,0,1
500-1000,500,1000,Priority.v,Priority.v,glitch,2539,723,1816,0,723,0,1.0606538007089406,6,1.3966128397006696,9,0.9905474596297755,5,2.6526191413942497,3.0295391886569516,1.3966128397006696,2515,1.8047713717693836,5,28.4757778653013,Priority.v,723,723,1809,1809,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k723_Priority.v,0,1
500-1000,500,1000,Priority.v,Priority.v,stuck_at,2539,723,1816,0,0,723,1.067743205986609,6,1.3725876329263489,8,0.9905474596297755,5,403703.7183930681,456086.6025994486,1.3725876329263489,2515,1.8047713717693836,5,28.4757778653013,Priority.v,723,723,1809,1809,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k723_Priority.v,0,1
500-1000,500,1000,adder.v,adder.v,bridging,3156,994,2162,994,0,0,4.116920152091255,17,0.9958808618504436,5,1.1603295310519646,6,4130.628010139417,7619.349809885932,0.9958808618504436,3662,2.2004369197160023,6,31.49556400506971,adder.v,994,994,2034,2067561,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k994_adder.v,0,1
500-1000,500,1000,adder.v,adder.v,glitch,3156,994,2162,0,994,0,0.7816856780735107,4,0.9480354879594424,5,0.8453738910012675,3,2.07446134347275,2.429340937896071,0.9480354879594424,2668,1.4767616191904047,3,31.49556400506971,adder.v,994,994,2034,2034,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k994_adder.v,0,1
500-1000,500,1000,adder.v,adder.v,stuck_at,3156,994,2162,0,0,994,0.7870722433460076,4,0.9695817490494296,6,0.8453738910012675,3,356148.3060836502,441065.9220532319,0.9695817490494296,2668,1.4767616191904047,3,31.49556400506971,adder.v,994,994,2034,2034,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k994_adder.v,0,1
500-1000,500,1000,arbiter.v,arbiter.v,bridging,23760,571,23189,571,0,0,2.982912457912458,7,20.548400673400675,128,1.4713383838383838,43,8.904924242424242,9.077104377104376,20.548400673400675,34959,13.42415400898195,43,2.403198653198653,arbiter.v,571,571,23061,265893330,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k571_arbiter.v,0,1
500-1000,500,1000,arbiter.v,arbiter.v,glitch,23760,571,23189,0,571,0,2.694107744107744,4,27.222306397306397,169,1.4473063973063973,42,7.514562289562289,7.657828282828283,27.222306397306397,34388,13.588577410724671,42,2.403198653198653,arbiter.v,571,571,23061,23061,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k571_arbiter.v,0,1
500-1000,500,1000,arbiter.v,arbiter.v,stuck_at,23760,571,23189,0,0,571,2.6960858585858585,4,27.845622895622895,169,1.4473063973063973,42,66800.03518518519,69030.86452020203,27.845622895622895,34388,13.588577410724671,42,2.403198653198653,arbiter.v,571,571,23061,23061,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k571_arbiter.v,0,1
500-1000,500,1000,bar.v,bar.v,bridging,3726,767,2959,767,0,0,3.3362855609232422,11,1.5877616747181964,6,1.6851851851851851,257,9.832528180354267,16.923242082662373,1.5877616747181964,6279,38.44163083293518,257,20.585077831454644,bar.v,767,767,2831,4005865,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k767_bar.v,0,1
500-1000,500,1000,bar.v,bar.v,glitch,3726,767,2959,0,767,0,1.0579710144927537,4,1.6146001073537306,6,1.4793344068706387,256,2.9374664519592057,3.706924315619968,1.6146001073537306,5512,43.033381712627,256,20.585077831454644,bar.v,767,767,2831,2831,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k767_bar.v,0,1
500-1000,500,1000,bar.v,bar.v,stuck_at,3726,767,2959,0,0,767,1.1229200214707462,4,1.5974235104669887,6,1.4793344068706387,256,200485.43773483628,286100.89640365005,1.5974235104669887,5512,43.033381712627,256,20.585077831454644,bar.v,767,767,2831,2831,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k767_bar.v,0,1
500-1000,500,1000,c1355.v,c1355.v,bridging,1407,889,518,889,0,0,11.697228144989339,44,0.4093816631130064,2,1.320540156361052,11,449904.7960199005,274354.2068230277,0.4093816631130064,1858,4.386437029063509,11,63.18407960199005,c1355.v,889,889,559,155961,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k889_c1355.v,0,1
500-1000,500,1000,c1355.v,c1355.v,glitch,1077,559,518,0,559,0,0.4809656453110492,1,0.489322191272052,1,0.958217270194986,8,1.8727948003714021,1.5663881151346333,0.489322191272052,1032,3.0930232558139537,8,51.903435468895076,c1355.v,889,559,559,559,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k889_c1355.v,0,1
500-1000,500,1000,c1355.v,c1355.v,stuck_at,1077,559,518,0,0,559,0.4809656453110492,1,0.489322191272052,1,0.958217270194986,8,570102.8319405756,429898.7530176416,0.489322191272052,1032,3.0930232558139537,8,51.903435468895076,c1355.v,889,559,559,559,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k889_c1355.v,0,1
500-1000,500,1000,c17.v,c17.v,bridging,61,55,6,55,0,0,1.8360655737704918,4,0.16393442622950818,1,0.9180327868852459,10,3.098360655737705,2.8360655737704916,0.16393442622950818,56,7.0,10,90.1639344262295,c17.v,614,55,11,55,1,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k614_c17.v,0,1
500-1000,500,1000,c17.v,c17.v,glitch,17,11,6,0,11,0,0.35294117647058826,1,0.5294117647058824,1,0.7058823529411765,2,1.7058823529411764,1.3529411764705883,0.5294117647058824,12,1.5,2,64.70588235294117,c17.v,614,11,11,11,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k614_c17.v,0,1
500-1000,500,1000,c17.v,c17.v,stuck_at,17,11,6,0,0,11,0.35294117647058826,1,0.5294117647058824,1,0.7058823529411765,2,470589.0,529412.4705882353,0.5294117647058824,12,1.5,2,64.70588235294117,c17.v,614,11,11,11,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k614_c17.v,0,1
500-1000,500,1000,c1908.v,c1908.v,bridging,1010,531,479,531,0,0,7.97920792079208,23,0.5584158415841585,4,1.400990099009901,17,777229.1831683168,670299.001980198,0.5584158415841585,1415,4.748409893992933,17,52.57425742574257,c1908.v,531,531,512,130816,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k531_c1908.v,0,1
500-1000,500,1000,c1908.v,c1908.v,glitch,991,512,479,0,512,0,0.48335015136226034,1,0.49142280524722504,1,0.9949545913218971,16,1.8617558022199798,1.6165489404641775,0.49142280524722504,986,4.306288032454361,16,51.66498486377397,c1908.v,531,512,512,512,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k531_c1908.v,0,1
500-1000,500,1000,c1908.v,c1908.v,stuck_at,991,512,479,0,0,512,0.48335015136226034,1,0.49142280524722504,1,0.9949545913218971,16,541877.5923309788,458123.9545913219,0.49142280524722504,986,4.306288032454361,16,51.66498486377397,c1908.v,531,512,512,512,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k531_c1908.v,0,1
500-1000,500,1000,c2670.v,c2670.v,bridging,1219,520,699,520,0,0,3.5488105004101724,15,0.9729286300246104,5,1.328137817883511,21,16.281378178835112,21.400328137817883,0.9729286300246104,1619,3.9623224212476837,21,42.65791632485644,c2670.v,520,520,1022,521731,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k520_c2670.v,0,1
500-1000,500,1000,c2670.v,c2670.v,glitch,1219,520,699,0,520,0,0.6800656275635767,4,0.9360131255127153,6,1.0008203445447088,21,2.2600492206726823,2.302707136997539,0.9360131255127153,1220,4.036065573770492,21,42.65791632485644,c2670.v,520,520,1022,1022,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k520_c2670.v,0,1
500-1000,500,1000,c2670.v,c2670.v,stuck_at,1219,520,699,0,0,520,0.6882690730106645,3,0.9975389663658737,6,1.0065627563576702,21,459394.1033634126,476621.31993437244,0.9975389663658737,1227,4.092094539527302,21,42.65791632485644,c2670.v,520,520,1022,1022,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k520_c2670.v,0,1
500-1000,500,1000,c3540.v,c3540.v,bridging,1585,542,1043,542,0,0,7.9003154574132495,22,1.0788643533123028,8,1.5261829652996846,22,478249.08454258676,596227.5463722397,1.0788643533123028,2419,4.4601074824307565,22,34.19558359621451,c3540.v,542,542,1093,596778,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k542_c3540.v,0,1
500-1000,500,1000,c3540.v,c3540.v,glitch,1585,542,1043,0,542,0,0.8397476340694007,4,1.0750788643533122,7,1.1709779179810726,16,2.4025236593059938,2.758359621451104,1.0750788643533122,1856,4.0592672413793105,16,34.19558359621451,c3540.v,542,542,1093,1093,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k542_c3540.v,0,1
500-1000,500,1000,c3540.v,c3540.v,stuck_at,1585,542,1043,0,0,542,0.8580441640378549,5,1.0858044164037854,7,1.1892744479495267,17,444796.3009463722,528076.8643533123,1.0858044164037854,1885,4.146949602122016,17,34.19558359621451,c3540.v,542,542,1093,1093,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k542_c3540.v,0,1
500-1000,500,1000,c432.v,c432.v,bridging,853,682,171,682,0,0,7.145369284876905,19,0.23446658851113716,2,1.141852286049238,22,83245.98241500586,241510.2121922626,0.23446658851113716,974,6.683778234086242,22,79.95310668229777,c432.v,682,682,207,21321,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k682_c432.v,0,1
500-1000,500,1000,c432.v,c432.v,glitch,378,207,171,0,207,0,0.4523809523809524,1,0.5370370370370371,1,0.917989417989418,18,1.7857142857142858,1.6322751322751323,0.5370370370370371,347,3.7435158501440924,18,54.76190476190476,c432.v,682,207,207,207,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k682_c432.v,0,1
500-1000,500,1000,c432.v,c432.v,stuck_at,378,207,171,0,0,207,0.4523809523809524,1,0.5370370370370371,1,0.917989417989418,18,537037.7566137566,462963.8333333333,0.5370370370370371,347,3.7435158501440924,18,54.76190476190476,c432.v,682,207,207,207,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k682_c432.v,0,1
500-1000,500,1000,c499.v,c499.v,bridging,719,545,174,545,0,0,4.140472878998609,9,0.2948539638386648,2,1.211404728789986,13,539640.3268428373,620308.4089012517,0.2948539638386648,871,5.835820895522388,13,75.79972183588318,c499.v,545,545,215,23005,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k545_c499.v,0,1
500-1000,500,1000,c499.v,c499.v,glitch,389,215,174,0,215,0,0.4473007712082262,1,0.4704370179948586,1,0.9665809768637532,8,1.7300771208226222,1.9511568123393317,0.4704370179948586,376,3.425531914893617,8,55.26992287917738,c499.v,545,215,215,215,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k545_c499.v,0,1
500-1000,500,1000,c499.v,c499.v,stuck_at,389,215,174,0,0,215,0.4473007712082262,1,0.4704370179948586,1,0.9665809768637532,8,426736.21336760925,573265.5141388174,0.4704370179948586,376,3.425531914893617,8,55.26992287917738,c499.v,545,215,215,215,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k545_c499.v,0,1
500-1000,500,1000,c5315.v,c5315.v,bridging,2312,726,1586,726,0,0,3.499567474048443,15,1.1721453287197232,6,1.532006920415225,42,36.0795847750865,42.61851211072664,1.1721453287197232,3542,5.915302089215133,42,31.401384083044984,c5315.v,726,726,1783,1588653,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k726_c5315.v,0,1
500-1000,500,1000,c5315.v,c5315.v,glitch,2312,726,1586,0,726,0,0.8832179930795848,5,1.1596020761245676,8,1.319204152249135,42,2.8780276816608996,2.9044117647058822,1.1596020761245676,3050,6.7186885245901635,42,31.401384083044984,c5315.v,726,726,1783,1783,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k726_c5315.v,0,1
500-1000,500,1000,c5315.v,c5315.v,stuck_at,2312,726,1586,0,0,726,0.8810553633217993,4,1.1003460207612457,6,1.2833044982698962,42,447233.2608131488,479672.7326989619,1.1003460207612457,2967,6.355578024941018,42,31.401384083044984,c5315.v,726,726,1783,1783,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k726_c5315.v,0,1
500-1000,500,1000,c6288.v,c6288.v,bridging,3285,932,2353,932,0,0,4.8931506849315065,13,1.158904109589041,6,1.602130898021309,18,188.90045662100457,353.70228310502284,1.158904109589041,5263,3.082842485274558,18,28.37138508371385,c6288.v,932,932,2385,2842920,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k932_c6288.v,0,1
500-1000,500,1000,c6288.v,c6288.v,glitch,3285,932,2353,0,932,0,0.9366818873668189,4,1.121765601217656,6,1.330289193302892,16,2.367123287671233,3.763165905631659,1.121765601217656,4370,2.720823798627002,16,28.37138508371385,c6288.v,932,932,2385,2385,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k932_c6288.v,0,1
500-1000,500,1000,c6288.v,c6288.v,stuck_at,3285,932,2353,0,0,932,0.8834094368340943,4,1.1092846270928463,5,1.3010654490106546,16,314157.42374429223,529377.8928462709,1.1092846270928463,4274,2.4225549836219,16,28.37138508371385,c6288.v,932,932,2385,2385,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k932_c6288.v,0,1
500-1000,500,1000,c7552.v,c7552.v,bridging,3234,903,2331,903,0,0,4.641311069882499,13,1.3593073593073592,7,1.5649350649350648,90,460128.2699443414,359325.96691403835,1.3593073593073592,5061,5.131199367713891,90,27.92207792207792,c7552.v,903,903,2588,3347578,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k903_c7552.v,0,1
500-1000,500,1000,c7552.v,c7552.v,glitch,3234,903,2331,0,903,0,1.0708101422387137,5,1.3364254792826222,10,1.3048855905998764,90,3.663265306122449,3.5293753865182436,1.3364254792826222,4220,5.228436018957346,90,27.92207792207792,c7552.v,903,903,2588,2588,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k903_c7552.v,0,1
500-1000,500,1000,c7552.v,c7552.v,stuck_at,3234,903,2331,0,0,903,1.0683364254792826,5,1.3376623376623376,8,1.3039579468150897,90,428882.8472479901,413112.83178726037,1.3376623376623376,4217,5.234764050272705,90,27.92207792207792,c7552.v,903,903,2588,2588,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k903_c7552.v,0,1
500-1000,500,1000,c880.v,c880.v,bridging,1093,770,323,770,0,0,5.979871912168344,14,0.35773101555352244,3,1.2479414455626716,10,40.39432753888381,39.17200365965233,0.35773101555352244,1364,4.818181818181818,10,70.44830741079598,c880.v,770,770,383,73153,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k770_c880.v,0,1
500-1000,500,1000,c880.v,c880.v,glitch,706,383,323,0,383,0,0.45750708215297453,1,0.5084985835694051,1,0.9362606232294618,8,1.6699716713881019,1.7237960339943343,0.5084985835694051,661,3.1149773071104385,8,54.24929178470255,c880.v,770,383,383,383,1,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k770_c880.v,0,1
500-1000,500,1000,c880.v,c880.v,stuck_at,706,383,323,0,0,383,0.45750708215297453,1,0.5084985835694051,1,0.9362606232294618,8,504250.0609065156,495751.492917847,0.5084985835694051,661,3.1149773071104385,8,54.24929178470255,c880.v,770,383,383,383,1,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k770_c880.v,0,1
500-1000,500,1000,cavlc.v,cavlc.v,bridging,1893,652,1241,652,0,0,4.660327522451135,17,1.196513470681458,9,1.249339672477549,38,18499.625462229265,24312.515055467513,1.196513470681458,2365,5.081183932346723,38,34.44268357105124,cavlc.v,652,652,1230,755835,0,fault_injection_fig_faultsweep/500-1000/bridging/bridging_k652_cavlc.v,0,1
500-1000,500,1000,cavlc.v,cavlc.v,glitch,1893,652,1241,0,652,0,0.8816693079767565,6,1.1304807184363443,9,0.9049128367670365,37,2.134706814580032,2.473322768092974,1.1304807184363443,1713,5.276707530647986,37,34.44268357105124,cavlc.v,652,652,1230,1230,0,fault_injection_fig_faultsweep/500-1000/glitch/glitch_k652_cavlc.v,0,1
500-1000,500,1000,cavlc.v,cavlc.v,stuck_at,1893,652,1241,0,0,652,0.8763866877971473,4,1.13946117274168,10,0.9049128367670365,37,410460.88325409405,459061.06180665613,1.13946117274168,1713,5.276707530647986,37,34.44268357105124,cavlc.v,652,652,1230,1230,0,fault_injection_fig_faultsweep/500-1000/stuck_at/stuck_at_k652_cavlc.v,0,1
